GHO (CODE),YEAR (DISPLAY),STARTYEAR,ENDYEAR,DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Low,High
NCD_CCS_cervicalcancermethod,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
SA_0000001400,1992,1992,1992,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
SA_0000001688,2019,2019,2019,SEX,SEX_MLE,Male,0.01,0.0,0.14
NCD_BMI_PLUS2C,1998,1998,1998,SEX,SEX_FMLE,Female,1.18,0.24,3.39
SA_0000001400,2020,2020,2020,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0.0,0.0
NCD_CHOL_MEANTOTALCHOL_C,2014,2014,2014,SEX,SEX_BTSX,Both sexes,4.0,3.8,4.2
NCD_CHOL_MEANNONHDL_A,2009,2009,2009,SEX,SEX_MLE,Male,2.8,2.6,3.1
SA_0000001400,2017,2017,2017,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0.0,0.0
NCD_BMI_18A,1993,1993,1993,SEX,SEX_BTSX,Both sexes,16.86,12.23,22.16
NCD_DIABETES_PREVALENCE_AGESTD,2006,2006,2006,SEX,SEX_FMLE,Female,17.76,11.8,24.95
SA_0000001688,2008,2008,2008,SEX,SEX_FMLE,Female,0.0,0.0,0.0
NCD_BMI_18A,2001,2001,2001,SEX,SEX_FMLE,Female,13.77,9.01,19.21
NCD_BMI_PLUS1C,1990,1990,1990,SEX,SEX_BTSX,Both sexes,3.93,1.59,7.85
NCD_BMI_MINUS2C,2008,2008,2008,SEX,SEX_MLE,Male,22.14,13.57,31.67
NCD_DIABETES_PREVALENCE_CRUDE,2010,2010,2010,SEX,SEX_FMLE,Female,10.63,7.28,14.67
NCD_CHOL_MEANTOTALCHOL_A,1981,1981,1981,SEX,SEX_BTSX,Both sexes,3.9,3.5,4.4
NCD_BMI_25A,2020,2020,2020,SEX,SEX_FMLE,Female,44.14,39.45,48.67
NCD_BMI_MINUS2C,2009,2009,2009,SEX,SEX_MLE,Male,22.04,13.67,31.31
NCD_CCS_CRDPlan,2013,2013,2013,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_A,2014,2014,2014,SEX,SEX_MLE,Male,0.9,0.8,1.0
SDG_SH_DTH_RNCOM,2019,2019,2019,SEX,SEX_MLE,Male,4297.51,1962.94,7670.78
NCD_CHOL_MEANNONHDL_C,2005,2005,2005,SEX,SEX_BTSX,Both sexes,2.8,2.6,2.9
NCD_CHOL_MEANHDL_C,2003,2003,2003,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_DIABETES_PREVALENCE_AGESTD,1992,1992,1992,SEX,SEX_MLE,Male,9.03,4.22,15.83
NCD_BMI_MINUS2C,2012,2012,2012,SEX,SEX_BTSX,Both sexes,16.61,11.97,21.74
NCD_UNDER70,2008,2008,2008,SEX,SEX_FMLE,Female,56.04,37.56,71.26
NCD_DIABETES_TREATMENT_AGESTD,1999,1999,1999,SEX,SEX_MLE,Male,30.2,13.14,51.21
NCD_PAA,2007,2007,2007,SEX,SEX_MLE,Male,18.26,9.0,30.37
NCD_BMI_PLUS2C,2021,2021,2021,SEX,SEX_MLE,Male,10.85,2.07,25.24
NCD_BMI_30A,2009,2009,2009,SEX,SEX_FMLE,Female,14.91,12.16,17.97
NCD_CCS_dilated_fundus,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCDMORT3070,2016,2016,2016,SEX,SEX_BTSX,Both sexes,23.2,14.21,34.56
NCD_CHOL_MEANNONHDL_A,2002,2002,2002,SEX,SEX_FMLE,Female,2.8,2.5,3.0
NCD_BMI_PLUS2C,2014,2014,2014,SEX,SEX_MLE,Male,6.64,1.32,16.61
NCD_BMI_25C,2006,2006,2006,SEX,SEX_BTSX,Both sexes,25.59,22.78,28.57
NCD_DTH_TOT,2015,2015,2015,SEX,SEX_MLE,Male,59802.74,30447.43,107151.2
NCD_DIABETES_PREVALENCE_AGESTD,2001,2001,2001,SEX,SEX_FMLE,Female,17.36,10.79,25.74
NCD_BMI_25A,2022,2022,2022,SEX,SEX_FMLE,Female,45.38,39.77,50.78
NCD_DIABETES_PREVALENCE_AGESTD,2010,2010,2010,SEX,SEX_FMLE,Female,13.59,9.47,18.48
NCD_CHOL_MEANNONHDL_C,1999,1999,1999,SEX,SEX_BTSX,Both sexes,2.7,2.5,2.9
NCD_BMI_30C,2011,2011,2011,SEX,SEX_FMLE,Female,14.09,11.65,16.76
NCD_CHOL_MEANTOTALCHOL_A,2007,2007,2007,SEX,SEX_BTSX,Both sexes,4.0,3.8,4.2
NCD_BMI_18A,2013,2013,2013,SEX,SEX_BTSX,Both sexes,14.42,11.96,17.08
NCD_BMI_30A,1998,1998,1998,SEX,SEX_BTSX,Both sexes,6.06,4.46,7.92
NCD_CHOL_MEANNONHDL_A,2009,2009,2009,SEX,SEX_FMLE,Female,2.9,2.7,3.1
NCD_BMI_30A,2006,2006,2006,SEX,SEX_FMLE,Female,13.37,10.48,16.54
NCD_BMI_PLUS1C,2015,2015,2015,SEX,SEX_BTSX,Both sexes,9.32,6.7,12.37
NCD_BMI_MINUS2C,2020,2020,2020,SEX,SEX_MLE,Male,11.02,3.5,22.33
NCD_BMI_MINUS2C,1995,1995,1995,SEX,SEX_FMLE,Female,10.57,4.74,18.79
NCD_CHOL_MEANTOTALCHOL_C,2006,2006,2006,SEX,SEX_FMLE,Female,4.0,3.7,4.3
NCD_BMI_18C,2020,2020,2020,SEX,SEX_FMLE,Female,15.3,11.19,19.68
SDGSUICIDE,2017,2017,2017,SEX,SEX_FMLE,Female,2.8,1.31,5.1
SA_0000001400,1973,1973,1973,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,1.51,0.0,0.0
NCD_UNDER70,2014,2014,2014,SEX,SEX_MLE,Male,60.05,41.41,73.89
NCD_BMI_PLUS2C,1990,1990,1990,SEX,SEX_BTSX,Both sexes,1.02,0.13,3.5
SDG_SH_DTH_RNCOM,2019,2019,2019,SEX,SEX_MLE,Male,7646.18,3892.05,13675.94
NCD_BMI_25C,1994,1994,1994,SEX,SEX_MLE,Male,14.13,9.86,19.24
NCD_BMI_MINUS2C,1998,1998,1998,SEX,SEX_BTSX,Both sexes,15.73,9.87,22.34
NCD_BMI_PLUS2C,2005,2005,2005,SEX,SEX_FMLE,Female,1.78,0.46,4.57
NCD_CCS_CholMsmt,2013,2013,2013,N/A,N/A,N/A,,0.0,0.0
NCD_PAC_ADO,2005,2005,2005,SEX,SEX_MLE,Male,88.42,86.34,90.22
NCD_CCS_Metformin,2015,2015,2015,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_30C,2004,2004,2004,SEX,SEX_MLE,Male,3.32,2.2,4.68
NCD_DIABETES_PREVALENCE_CRUDE,2013,2013,2013,SEX,SEX_MLE,Male,13.18,9.09,17.99
NCD_BMI_PLUS1C,1999,1999,1999,SEX,SEX_MLE,Male,6.6,2.11,14.39
NCD_DIABETES_PREVALENCE_AGESTD,2002,2002,2002,SEX,SEX_FMLE,Female,17.56,11.06,25.69
NCD_CCS_UrineAlbumin,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANNONHDL_C,2002,2002,2002,SEX,SEX_FMLE,Female,2.7,2.5,3.0
SA_0000001747,2014,2014,2014,N/A,N/A,N/A,0.12,0.0,0.3
NCD_DTH_TOT,2000,2000,2000,SEX,SEX_FMLE,Female,40380.75,20596.45,75016.59
NCD_DIABETES_PREVALENCE_CRUDE,2013,2013,2013,SEX,SEX_MLE,Male,9.24,6.26,12.84
NCD_CHOL_MEANHDL_C,1991,1991,1991,SEX,SEX_FMLE,Female,1.0,0.8,1.3
NCD_BMI_PLUS2C,1997,1997,1997,SEX,SEX_MLE,Male,1.85,0.13,7.09
NCD_CHOL_MEANTOTALCHOL_C,1988,1988,1988,SEX,SEX_MLE,Male,3.8,3.4,4.2
NCD_CHOL_MEANTOTALCHOL_C,1990,1990,1990,SEX,SEX_MLE,Male,3.8,3.5,4.2
SA_0000001400,1961,1961,1961,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,1.27,0.0,0.0
NCD_DIABETES_PREVALENCE_CRUDE,1993,1993,1993,SEX,SEX_MLE,Male,10.6,5.14,18.21
NCD_DIABETES_PREVALENCE_AGESTD,2008,2008,2008,SEX,SEX_BTSX,Both sexes,13.27,9.96,16.96
SA_0000001400,1966,1966,1966,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,1.15,0.0,0.0
NCD_CHOL_MEANHDL_C,2000,2000,2000,SEX,SEX_FMLE,Female,1.0,0.9,1.2
NCD_PAC,2020,2020,2020,SEX,SEX_MLE,Male,14.72,7.14,25.13
NCD_BMI_PLUS1C,2018,2018,2018,SEX,SEX_MLE,Male,15.12,8.45,23.66
NCD_BMI_18A,1994,1994,1994,SEX,SEX_BTSX,Both sexes,16.72,12.23,21.85
NCD_CHOL_MEANTOTALCHOL_C,2016,2016,2016,SEX,SEX_MLE,Male,3.9,3.6,4.2
NCD_BMI_PLUS1C,1990,1990,1990,SEX,SEX_BTSX,Both sexes,3.32,1.71,5.65
NCD_CCS_TobPlan,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_DIABETES_PREVALENCE_AGESTD,2009,2009,2009,SEX,SEX_FMLE,Female,17.29,12.03,23.57
SA_0000001400,1987,1987,1987,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_CHOL_MEANHDL_C,2016,2016,2016,SEX,SEX_MLE,Male,0.9,0.7,1.0
SA_0000001400,1972,1972,1972,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,1.55,0.0,0.0
NCD_BMI_PLUS1C,2002,2002,2002,SEX,SEX_FMLE,Female,6.91,3.75,11.07
NCDMORT3070,2003,2003,2003,SEX,SEX_BTSX,Both sexes,25.25,15.35,37.35
NCD_BMI_PLUS1C,2022,2022,2022,SEX,SEX_FMLE,Female,9.53,4.78,16.73
SA_0000001400,1989,1989,1989,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,0.15,0.0,0.0
NCD_BMI_PLUS1C,2022,2022,2022,SEX,SEX_MLE,Male,19.02,9.66,30.82
NCD_CCS_stroke,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
SA_0000001400,1977,1977,1977,ALCOHOLTYPE,ALCOHOLTYPE_SA_TOTAL,All types,1.55,0.0,0.0
NCD_CHOL_MEANTOTALCHOL_A,2005,2005,2005,SEX,SEX_MLE,Male,3.9,3.6,4.2
SDG_SH_DTH_RNCOM,2000,2000,2000,SEX,SEX_MLE,Male,861.85,448.49,1536.06
NCD_DIABETES_TREATMENT_AGESTD,2021,2021,2021,SEX,SEX_MLE,Male,40.0,23.0,58.61
NCD_BMI_PLUS2C,2009,2009,2009,SEX,SEX_BTSX,Both sexes,3.62,1.02,8.47
NCD_BMI_PLUS1C,2007,2007,2007,SEX,SEX_BTSX,Both sexes,8.84,4.66,14.65
NCD_BMI_PLUS1C,2016,2016,2016,SEX,SEX_MLE,Male,10.74,6.44,16.15
NCD_DTH_TOT,2004,2004,2004,SEX,SEX_MLE,Male,45665.78,22578.1,83130.22
NCDMORT3070,2007,2007,2007,SEX,SEX_MLE,Male,26.01,15.58,38.46
NCD_DIABETES_PREVALENCE_AGESTD,1991,1991,1991,SEX,SEX_MLE,Male,10.65,4.97,18.66
NCD_BMI_25C,1990,1990,1990,SEX,SEX_MLE,Male,12.34,7.92,17.93
SA_0000001400,2004,2004,2004,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_CXCA_SCREENED_WITHIN_TIMEPERIOD,2019,2019,2019,SEX,SEX_FMLE,Female,1.0,0.0,1.0
SA_0000001400,1977,1977,1977,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,1.43,0.0,0.0
NCD_BMI_PLUS1C,2011,2011,2011,SEX,SEX_MLE,Male,13.78,6.16,24.49
NCD_BMI_PLUS1C,1999,1999,1999,SEX,SEX_FMLE,Female,6.41,3.35,10.65
NCDMORT3070,2016,2016,2016,SEX,SEX_FMLE,Female,21.57,13.48,31.85
NCDMORT3070,2015,2015,2015,SEX,SEX_BTSX,Both sexes,23.28,14.21,34.78
SDGSUICIDE,2014,2014,2014,SEX,SEX_MLE,Male,5.07,2.5,8.82
NCD_BMI_30A,1994,1994,1994,SEX,SEX_FMLE,Female,7.69,4.94,11.07
NCD_CHOL_MEANHDL_C,2000,2000,2000,SEX,SEX_MLE,Male,0.9,0.7,1.1
SDG_SH_DTH_RNCOM,2007,2007,2007,SEX,SEX_FMLE,Female,27433.79,16298.42,42694.99
NCD_CHOL_MEANNONHDL_C,1995,1995,1995,SEX,SEX_MLE,Male,2.7,2.4,3.0
NCD_BMI_MINUS2C,2001,2001,2001,SEX,SEX_BTSX,Both sexes,15.27,9.67,21.66
NCD_CHOL_MEANTOTALCHOL_A,1982,1982,1982,SEX,SEX_MLE,Male,3.9,3.3,4.5
NCD_BMI_30A,2017,2017,2017,SEX,SEX_BTSX,Both sexes,13.88,12.13,15.7
NCD_CCS_CancerPlan,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_A,1996,1996,1996,SEX,SEX_MLE,Male,1.0,0.8,1.2
NCD_CHOL_MEANHDL_A,1993,1993,1993,SEX,SEX_MLE,Male,1.0,0.8,1.2
NCD_CHOL_MEANTOTALCHOL_A,1982,1982,1982,SEX,SEX_FMLE,Female,4.0,3.4,4.6
NCD_BMI_18C,2018,2018,2018,SEX,SEX_MLE,Male,16.81,12.33,21.68
NCD_CCS_CHOL_SVY,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
SDG_SH_DTH_RNCOM,2004,2004,2004,SEX,SEX_FMLE,Female,2540.47,938.42,5843.17
NCD_CHOL_MEANNONHDL_A,1987,1987,1987,SEX,SEX_MLE,Male,2.6,2.3,3.0
NCD_BMI_30C,2018,2018,2018,SEX,SEX_FMLE,Female,17.89,14.96,20.93
NCD_BMI_30C,1999,1999,1999,SEX,SEX_FMLE,Female,8.33,5.78,11.4
NCD_BMI_18C,2004,2004,2004,SEX,SEX_BTSX,Both sexes,17.02,13.48,20.77
NCD_CCS_PM3_Surv,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
NCD_DIABETES_PREVALENCE_AGESTD,2005,2005,2005,SEX,SEX_FMLE,Female,14.21,9.27,20.38
NCD_BMI_PLUS1C,2012,2012,2012,SEX,SEX_BTSX,Both sexes,8.27,5.83,11.1
NCD_PAC,2010,2010,2010,SEX,SEX_MLE,Male,14.98,7.8,24.49
NCD_BMI_25A,1998,1998,1998,SEX,SEX_FMLE,Female,28.68,22.99,34.9
NCD_BMI_MINUS2C,2021,2021,2021,SEX,SEX_BTSX,Both sexes,10.62,4.91,18.15
NCD_CHOL_MEANHDL_A,1995,1995,1995,SEX,SEX_FMLE,Female,1.0,0.8,1.3
NCD_BMI_25C,2013,2013,2013,SEX,SEX_FMLE,Female,36.18,32.78,39.67
NCD_CHOL_MEANHDL_C,2000,2000,2000,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
NCD_CHOL_MEANHDL_C,1993,1993,1993,SEX,SEX_BTSX,Both sexes,1.0,0.8,1.1
NCD_PAA,2008,2008,2008,SEX,SEX_BTSX,Both sexes,21.06,13.34,30.11
NCD_DIABETES_PREVALENCE_AGESTD,2011,2011,2011,SEX,SEX_FMLE,Female,16.88,11.97,22.64
NCD_BMI_18C,2014,2014,2014,SEX,SEX_MLE,Male,17.12,13.07,21.41
NCD_DIABETES_PREVALENCE_AGESTD,2022,2022,2022,SEX,SEX_FMLE,Female,12.31,5.73,21.55
NCD_CCS_oralhealthplan,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
SA_0000001688,2012,2012,2012,SEX,SEX_BTSX,Both sexes,0.05,0.0,0.21
NCD_BMI_18C,2017,2017,2017,SEX,SEX_FMLE,Female,15.13,11.6,18.77
NCD_PAC,2017,2017,2017,SEX,SEX_FMLE,Female,19.83,10.75,31.66
NCD_CHOL_MEANHDL_A,1980,1980,1980,SEX,SEX_FMLE,Female,1.1,0.7,1.4
NCD_BMI_18C,2007,2007,2007,SEX,SEX_FMLE,Female,14.88,10.67,19.29
SDG_SH_DTH_RNCOM,2016,2016,2016,SEX,SEX_BTSX,Both sexes,16003.07,8268.79,28123.78
NCD_BMI_PLUS2C,1993,1993,1993,SEX,SEX_BTSX,Both sexes,0.88,0.2,2.5
NCD_CHOL_MEANNONHDL_A,2014,2014,2014,SEX,SEX_BTSX,Both sexes,3.0,2.8,3.1
NCD_BMI_30C,2001,2001,2001,SEX,SEX_MLE,Male,2.78,1.74,4.11
NCD_CHOL_MEANHDL_A,2005,2005,2005,SEX,SEX_FMLE,Female,1.1,0.9,1.2
NCD_BMI_18A,2013,2013,2013,SEX,SEX_FMLE,Female,13.54,10.31,16.99
SDG_SH_DTH_RNCOM,2006,2006,2006,SEX,SEX_MLE,Male,3799.28,1487.1,7233.2
SDG_SH_DTH_RNCOM,2014,2014,2014,SEX,SEX_FMLE,Female,2923.67,1249.29,6268.43
NCD_CCS_dialysis,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_PLUS2C,2010,2010,2010,SEX,SEX_FMLE,Female,2.08,0.76,4.36
NCD_BMI_PLUS2C,1999,1999,1999,SEX,SEX_FMLE,Female,1.25,0.26,3.49
NCD_BMI_PLUS2C,1993,1993,1993,SEX,SEX_BTSX,Both sexes,0.66,0.17,1.68
NCD_CHOL_MEANHDL_A,1986,1986,1986,SEX,SEX_FMLE,Female,1.1,0.8,1.3
NCD_CHOL_MEANTOTALCHOL_A,1996,1996,1996,SEX,SEX_FMLE,Female,4.1,3.7,4.4
SDG_SH_DTH_RNCOM,2013,2013,2013,SEX,SEX_FMLE,Female,1845.51,963.5,3241.13
NCD_CCS_cervicalcancerscreening,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_30C,2012,2012,2012,SEX,SEX_MLE,Male,5.32,4.05,6.84
NCDMORT3070,2005,2005,2005,SEX,SEX_BTSX,Both sexes,24.61,14.82,36.65
NCD_CCS_stroke,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_C,2002,2002,2002,SEX,SEX_MLE,Male,0.9,0.7,1.1
NCD_BMI_PLUS2C,1994,1994,1994,SEX,SEX_MLE,Male,0.58,0.05,2.08
SDG_SH_DTH_RNCOM,2008,2008,2008,SEX,SEX_BTSX,Both sexes,6597.71,2614.84,13462.52
NCD_DIABETES_PREVALENCE_AGESTD,2000,2000,2000,SEX,SEX_FMLE,Female,13.64,8.15,20.68
SDG_SH_DTH_RNCOM,2011,2011,2011,SEX,SEX_MLE,Male,32512.88,18671.48,51418.92
NCD_DIABETES_PREVALENCE_CRUDE,2019,2019,2019,SEX,SEX_BTSX,Both sexes,8.81,6.03,12.23
SDG_SH_DTH_RNCOM,2018,2018,2018,SEX,SEX_FMLE,Female,9882.97,5207.91,17016.61
NCD_BMI_PLUS1C,2019,2019,2019,SEX,SEX_MLE,Male,16.02,8.84,25.14
SDG_SH_DTH_RNCOM,2007,2007,2007,SEX,SEX_MLE,Male,3837.83,1529.55,7253.57
NCD_BMI_MINUS2C,1992,1992,1992,SEX,SEX_FMLE,Female,9.4,2.79,20.42
NCD_CHOL_MEANHDL_A,2008,2008,2008,SEX,SEX_FMLE,Female,1.1,0.9,1.2
NCD_BMI_PLUS1C,1992,1992,1992,SEX,SEX_BTSX,Both sexes,4.3,1.84,8.34
NCD_PAA,2016,2016,2016,SEX,SEX_BTSX,Both sexes,19.5,13.32,26.92
NCD_CHOL_MEANHDL_A,1985,1985,1985,SEX,SEX_FMLE,Female,1.1,0.8,1.3
NCD_CHOL_MEANHDL_A,1997,1997,1997,SEX,SEX_MLE,Male,1.0,0.8,1.2
NCD_BMI_25A,1992,1992,1992,SEX,SEX_FMLE,Female,24.52,18.22,31.72
NCD_BMI_PLUS2C,2019,2019,2019,SEX,SEX_BTSX,Both sexes,4.27,2.02,7.58
NCD_CHOL_MEANNONHDL_C,2006,2006,2006,SEX,SEX_MLE,Male,2.8,2.5,3.0
SA_0000001400,2017,2017,2017,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
SDG_SH_DTH_RNCOM,2004,2004,2004,SEX,SEX_BTSX,Both sexes,6268.64,2364.28,12961.5
NCD_CHOL_MEANTOTALCHOL_A,1981,1981,1981,SEX,SEX_FMLE,Female,4.0,3.4,4.6
NCD_CHOL_MEANNONHDL_C,1989,1989,1989,SEX,SEX_BTSX,Both sexes,2.6,2.4,2.8
SA_0000001688,2007,2007,2007,SEX,SEX_BTSX,Both sexes,0.0,0.0,0.0
SA_0000001400,1961,1961,1961,ALCOHOLTYPE,ALCOHOLTYPE_SA_WINE,Wine,0.0,0.0,0.0
NCD_PAC_ADO,2007,2007,2007,SEX,SEX_BTSX,Both sexes,89.71,87.74,91.39
NCD_CCS_ACE,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_MINUS2C,2009,2009,2009,SEX,SEX_MLE,Male,11.97,4.08,23.2
NCD_BMI_30C,1992,1992,1992,SEX,SEX_FMLE,Female,5.81,3.51,8.84
NCD_CHOL_MEANTOTALCHOL_C,1995,1995,1995,SEX,SEX_FMLE,Female,4.0,3.6,4.3
NCD_BMI_30A,2014,2014,2014,SEX,SEX_FMLE,Female,17.49,14.88,20.28
NCD_BMI_25C,2012,2012,2012,SEX,SEX_MLE,Male,22.32,19.37,25.42
NCD_DIABETES_PREVALENCE_AGESTD,1994,1994,1994,SEX,SEX_BTSX,Both sexes,10.83,6.74,15.97
NCD_DTH_TOT,2017,2017,2017,SEX,SEX_MLE,Male,62908.89,32533.57,111229.3
NCD_BMI_MINUS2C,2017,2017,2017,SEX,SEX_MLE,Male,11.25,3.94,22.12
NCD_CCS_TOB_MGMT_GUIDE,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_DTH_TOT,2012,2012,2012,SEX,SEX_FMLE,Female,54042.67,28683.27,95405.11
NCD_BMI_PLUS2C,1990,1990,1990,SEX,SEX_FMLE,Female,0.87,0.06,3.61
NCD_BMI_25A,2018,2018,2018,SEX,SEX_FMLE,Female,42.9,38.9,46.81
NCD_BMI_25A,1999,1999,1999,SEX,SEX_BTSX,Both sexes,24.38,20.77,28.3
NCD_BMI_30A,1992,1992,1992,SEX,SEX_BTSX,Both sexes,4.47,3.01,6.3
NCD_DTH_TOT,2010,2010,2010,SEX,SEX_FMLE,Female,50379.54,26265.24,90700.84
NCD_CCS_CVD_GUIDE,2021,2021,2021,N/A,N/A,N/A,,0.0,0.0
NCD_CHOL_MEANHDL_C,1989,1989,1989,SEX,SEX_MLE,Male,1.0,0.8,1.2
NCD_CHOL_MEANTOTALCHOL_C,1999,1999,1999,SEX,SEX_FMLE,Female,4.0,3.6,4.3
NCD_BMI_MINUS2C,2019,2019,2019,SEX,SEX_BTSX,Both sexes,10.59,5.13,17.79
NCD_BMI_PLUS2C,1998,1998,1998,SEX,SEX_BTSX,Both sexes,0.93,0.28,2.15
NCD_DIABETES_PREVALENCE_AGESTD,2006,2006,2006,SEX,SEX_BTSX,Both sexes,16.91,12.57,21.62
NCD_PAA,2000,2000,2000,SEX,SEX_BTSX,Both sexes,23.08,10.94,38.76
SA_0000001688,2005,2005,2005,SEX,SEX_MLE,Male,0.0,0.0,0.0
NCDMORT3070,2002,2002,2002,SEX,SEX_MLE,Male,27.87,17.03,40.63
NCD_DIABETES_PREVALENCE_CRUDE,2006,2006,2006,SEX,SEX_FMLE,Female,10.97,7.04,15.94
NCD_CCS_AlcPlan,2017,2017,2017,N/A,N/A,N/A,,0.0,0.0
NCD_DIABETES_PREVALENCE_CRUDE,1995,1995,1995,SEX,SEX_MLE,Male,8.48,4.06,14.68
NCD_CHOL_MEANHDL_A,1997,1997,1997,SEX,SEX_FMLE,Female,1.0,0.8,1.3
NCD_DIABETES_TREATMENT_AGESTD,2005,2005,2005,SEX,SEX_FMLE,Female,26.99,14.5,42.87
NCD_CHOL_MEANNONHDL_A,1990,1990,1990,SEX,SEX_BTSX,Both sexes,2.7,2.4,2.9
NCD_PAA,2005,2005,2005,SEX,SEX_MLE,Male,18.63,8.32,32.56
NCD_BMI_25A,1993,1993,1993,SEX,SEX_MLE,Male,15.84,11.05,21.5
NCD_CHOL_MEANHDL_A,1998,1998,1998,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.1
SDG_SH_DTH_RNCOM,2011,2011,2011,SEX,SEX_BTSX,Both sexes,63317.34,37325.68,98710.48
SA_0000001400,2018,2018,2018,ALCOHOLTYPE,ALCOHOLTYPE_SA_BEER,Beer,0.0,0.0,0.0
NCD_BMI_PLUS2C,2010,2010,2010,SEX,SEX_MLE,Male,2.45,0.76,5.52
NCD_DIABETES_PREVALENCE_CRUDE,2002,2002,2002,SEX,SEX_MLE,Male,14.44,8.44,22.1
NCD_CHOL_MEANHDL_A,1980,1980,1980,SEX,SEX_BTSX,Both sexes,1.1,0.8,1.3
NCD_BMI_MINUS2C,1999,1999,1999,SEX,SEX_BTSX,Both sexes,11.64,5.53,19.71
NCD_DIABETES_PREVALENCE_CRUDE,1990,1990,1990,SEX,SEX_MLE,Male,6.57,2.7,12.68
NCD_CHOL_MEANTOTALCHOL_A,1991,1991,1991,SEX,SEX_BTSX,Both sexes,4.0,3.7,4.2
NCD_DIABETES_PREVALENCE_CRUDE,1999,1999,1999,SEX,SEX_MLE,Male,9.87,5.17,16.28
NCD_DIABETES_PREVALENCE_CRUDE,1994,1994,1994,SEX,SEX_MLE,Male,8.09,3.79,14.29
SDG_SH_DTH_RNCOM,2000,2000,2000,SEX,SEX_FMLE,Female,1039.05,520.97,1908.58
NCD_CHOL_MEANNONHDL_C,2012,2012,2012,SEX,SEX_FMLE,Female,2.9,2.7,3.1
NCD_BMI_PLUS1C,2010,2010,2010,SEX,SEX_BTSX,Both sexes,8.54,5.56,12.22
NCD_BMI_MINUS2C,2004,2004,2004,SEX,SEX_BTSX,Both sexes,11.02,5.35,18.71
NCD_DIABETES_PREVALENCE_CRUDE,2019,2019,2019,SEX,SEX_FMLE,Female,10.01,5.87,15.39
NCD_BMI_MINUS2C,2014,2014,2014,SEX,SEX_FMLE,Female,11.53,6.7,17.38
NCD_BMI_25C,2022,2022,2022,SEX,SEX_BTSX,Both sexes,35.54,31.67,39.3
NCD_BMI_PLUS1C,2000,2000,2000,SEX,SEX_MLE,Male,3.6,1.42,6.9
NCD_BMI_PLUS2C,2019,2019,2019,SEX,SEX_FMLE,Female,3.12,1.11,6.43
NCD_CHOL_MEANHDL_A,1995,1995,1995,SEX,SEX_BTSX,Both sexes,1.0,0.9,1.2
NCD_BMI_30C,2009,2009,2009,SEX,SEX_FMLE,Female,13.08,10.56,15.83
NCD_CCS_CCBlkrs,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
NCD_BMI_PLUS1C,2002,2002,2002,SEX,SEX_BTSX,Both sexes,5.5,3.39,8.16
NCD_BMI_18A,2018,2018,2018,SEX,SEX_MLE,Male,15.12,10.92,19.72
NCD_CHOL_MEANNONHDL_A,2001,2001,2001,SEX,SEX_MLE,Male,2.8,2.5,3.0
NCD_CCS_NCDGuide,2019,2019,2019,N/A,N/A,N/A,,0.0,0.0
SDGSUICIDE,2005,2005,2005,SEX,SEX_BTSX,Both sexes,4.21,2.07,7.36
SDG_SH_DTH_RNCOM,2006,2006,2006,SEX,SEX_FMLE,Female,2633.23,1002.92,6008.76
