,name,amenity,addr_city,osm_id,osm_type,geometry,name_english,Latitude,Longitude,City,State
1018,صيدلية العدناني,pharmacy,,6055046608,nodes,POINT (32.4979942 15.5190986),Al-Adnani Pharmacy,15.5190986,32.4979942,Khartoum,Khartoum
1019,صيدلية طابت عبدالمحمود,pharmacy,,6055046610,nodes,POINT (32.4939353 15.5265158),Tabat Abdul Mahmoud Pharmacy,15.5265158,32.4939353,Khartoum,Khartoum
1020,مستشفى بحري التعليمي,hospital,,6052318911,nodes,POINT (32.5284461 15.6259759),Bahri Teaching Hospital,15.6259759,32.5284461,Omdurman,Khartoum
1021,صيدلة مركز الشجرة الصحي,pharmacy,,6051360119,nodes,POINT (32.4974667 15.5427181),Al-Shajarah Health Center Pharmacy,15.5427181,32.4974667,Khartoum,Khartoum
1022,حوادث السلاح الطبي,hospital,,6063439354,nodes,POINT (32.4844402 15.6166189),Medical weapon accidents,15.6166189,32.4844402,Omdurman,Khartoum
1023,صيدليه بكار,pharmacy,,6055320703,nodes,POINT (32.4838107 15.5053962),Bakkar Pharmacy,15.5053962,32.4838107,Khartoum,Khartoum
1024,صيدلية الأزهر,pharmacy,,6055074492,nodes,POINT (32.563372 15.5046325),Al-Azhar Pharmacy,15.5046325,32.563372,Khartoum,Khartoum
1025,صيدلية التواضع,pharmacy,,6054974775,nodes,POINT (32.4944324 15.5361533),Pharmacy of modesty,15.5361533,32.4944324,Khartoum,Khartoum
1026,Aletihad Modern,pharmacy,,6051352859,nodes,POINT (32.5012177 15.5516791),Aletihad Modern,15.5516791,32.5012177,Khartoum,Khartoum
1027,صيدلة الشريان الحديثة,pharmacy,,6051352864,nodes,POINT (32.4992574 15.5469999),Modern Artery Pharmacy,15.5469999,32.4992574,Khartoum,Khartoum
1028,صيدليه اورينت,pharmacy,,6052324185,nodes,POINT (32.5285628 15.6266972),Orient Pharmacy,15.6266972,32.5285628,Omdurman,Khartoum
1029,صيدلية الدكتور أنس الحسين,pharmacy,,6051352861,nodes,POINT (32.5007607 15.550452),Dr. Anas Al-Hussein Pharmacy,15.550452,32.5007607,Khartoum,Khartoum
1030,صيدلة اسمايل فارما الحديثة,pharmacy,,6051352863,nodes,POINT (32.4999253 15.5485396),Modern Ismail Pharma Pharmacy,15.5485396,32.4999253,Khartoum,Khartoum
1031,صيدلية الدواء المركزي,pharmacy,,6051352867,nodes,POINT (32.4985057 15.5452453),Central Drug Pharmacy,15.5452453,32.4985057,Khartoum,Khartoum
1032,صيدلي الفتح الحديثة,pharmacy,,6051373108,nodes,POINT (32.4963807 15.540364),Modern Al Fath Pharmacist,15.540364,32.4963807,Khartoum,Khartoum
1033,حوادث مستشفي بحري,hospital,,6051375565,nodes,POINT (32.5277753 15.6249741),Bahri Hospital Accidents,15.6249741,32.5277753,Omdurman,Khartoum
1034,المركز التشخيصي المتطور,hospital,,6051402843,nodes,POINT (32.5272734 15.6257605),Advanced Diagnostic Center,15.6257605,32.5272734,Omdurman,Khartoum
1035,صيدليه التمير 2,pharmacy,,6051368394,nodes,POINT (32.5277963 15.6246261),Tamir Pharmacy 2,15.6246261,32.5277963,Omdurman,Khartoum
1036,صيدلية رابعة العدوية,pharmacy,,6007517584,nodes,POINT (32.569975 15.598512),Rabaa Al-Adawiya Pharmacy,15.598512,32.569975,Khartoum,Khartoum
1037,صيدلية نوسترم,pharmacy,,6007540271,nodes,POINT (32.568692 15.5989679),Nostrum Pharmacy,15.5989679,32.568692,Khartoum,Khartoum
1038,صيدلية ذا النون,pharmacy,,6007562375,nodes,POINT (32.5662711 15.5994733),The Noon Pharmacy,15.5994733,32.5662711,Khartoum,Khartoum
1039,صيدلية اوتوز,pharmacy,,6005172543,nodes,POINT (32.5683697 15.5711161),Autos Pharmacy,15.5711161,32.5683697,Khartoum,Khartoum
1040,Mother care Hospital,hospital,,6009200586,nodes,POINT (37.2254119 19.6195109),Mother care Hospital,19.6195109,37.2254119,Port Sudan,Red Sea
1041,المجلس القومي للأدويه والسموم,pharmacy,,6008263423,nodes,POINT (32.5235883 15.5827879),National Council for Drugs and Poisons,15.5827879,32.5235883,Khartoum,Khartoum
1042,Springs Pharmacy,pharmacy,,6005195676,nodes,POINT (32.5748208 15.5782741),Springs Pharmacy,15.5782741,32.5748208,Khartoum,Khartoum
1043,صيدلية الدكتور نبيل,pharmacy,,6000704804,nodes,POINT (32.5636833 15.5801275),Dr. Nabil Pharmacy,15.5801275,32.5636833,Khartoum,Khartoum
1044,AL Zaeem Pharmacy,pharmacy,,6000773354,nodes,POINT (32.5302461 15.6226674),AL Zaeem Pharmacy,15.6226674,32.5302461,Omdurman,Khartoum
1045,صيدلية أبو صبا,pharmacy,,5993457576,nodes,POINT (32.547805 15.5409475),Abu Saba Pharmacy,15.5409475,32.547805,Khartoum,Khartoum
1046,صيدلية علياء,pharmacy,,5993041135,nodes,POINT (32.5563061 15.5318757),Alia Pharmacy,15.5318757,32.5563061,Khartoum,Khartoum
1047,Shambat pharmacy,pharmacy,,5971954785,nodes,POINT (32.5247722 15.6551384),Shambat pharmacy,15.6551384,32.5247722,Omdurman,Khartoum
1048,صيدلية مكة 14,pharmacy,,5998963932,nodes,POINT (32.5682953 15.5809142),Mecca Pharmacy 14,15.5809142,32.5682953,Khartoum,Khartoum
1049,صيدلية النخبة,pharmacy,,5993403996,nodes,POINT (32.550925 15.5314188),Elite Pharmacy,15.5314188,32.550925,Khartoum,Khartoum
1050,,pharmacy,,5691668660,nodes,POINT (32.5360152 15.6325368),,15.6325368,32.5360152,Omdurman,Khartoum
1051,مستشفى طه بعشر للطب النفسي,hospital,,6877432444,nodes,POINT (32.5270293 15.6262034),Taha Bashar Hospital for Psychiatry,15.6262034,32.5270293,Omdurman,Khartoum
1052,Gieger Primary Health Care Centre,hospital,,8212614225,nodes,POINT (32.7588865 11.9905447),Gieger Primary Health Care Centre,11.9905447,32.7588865,Marabba,White Nile
1053,صيدلية رؤى الحديثة 2,pharmacy,الخرطوم الصحافة,8750200792,nodes,POINT (32.5574629 15.533126),Modern Visions Pharmacy 2,15.533126,32.5574629,Khartoum,Khartoum
1054,مركز النزف المعوي بن سيناء,hospital,,9327485324,nodes,POINT (32.5426759 15.5761076),Ibn Sina Intestinal Bleeding Center,15.5761076,32.5426759,Khartoum,Khartoum
1055,مستشفى بن سيناء,hospital,,9327486318,nodes,POINT (32.5422459 15.5772174),Ibn Sina Hospital,15.5772174,32.5422459,Khartoum,Khartoum
1056,مجمع المعلم الطبي التخصصي للسكري,hospital,,9327486419,nodes,POINT (32.5284389 15.5832583),Al Moalem Specialized Medical Complex for Diabetes,15.5832583,32.5284389,Khartoum,Khartoum
1057,صيدلية المفتي,pharmacy,,6795034668,nodes,POINT (32.6120567 15.578619),Mufti Pharmacy,15.578619,32.6120567,Khartoum,Khartoum
1058,Forbranga Hospital,hospital,,10881122705,nodes,POINT (22.6027763 12.1220002),Forbranga Hospital,12.1220002,22.6027763,Zalingei,Central Darfur
1059,مجمع مكة لطب العيون الخرطوم,hospital,,8451526228,nodes,POINT (32.5665128 15.5768097),Mecca Ophthalmology Complex Khartoum,15.5768097,32.5665128,Khartoum,Khartoum
1060,صيدلية بيت الحمد,pharmacy,,4634744514,nodes,POINT (32.5768952 15.5724769),Beit Al Hamad Pharmacy,15.5724769,32.5768952,Khartoum,Khartoum
1061,Al-Nozha Diagnostic Center,clinic,,4996935450,nodes,POINT (32.5758104 15.5726736),Al-Nozha Diagnostic Center,15.5726736,32.5758104,Khartoum,Khartoum
1062,Dentals Center,dentist,,4996935451,nodes,POINT (32.5749314 15.5725407),Dentals Center,15.5725407,32.5749314,Khartoum,Khartoum
1063,صيدلية سدن,pharmacy,,7294496064,nodes,POINT (32.5703427 15.5961822),Sadan Pharmacy,15.5961822,32.5703427,Khartoum,Khartoum
1064,,pharmacy,,6007676429,nodes,POINT (32.5585318 15.5967225),,15.5967225,32.5585318,Khartoum,Khartoum
1065,صيدلية مقرات,pharmacy,,7736764080,nodes,POINT (32.5678313 15.5957221),Pharmacy headquarters,15.5957221,32.5678313,Khartoum,Khartoum
1066,مستشفى الضعين التعليمي,hospital,,7431203085,nodes,POINT (26.1254655 11.4631048),Al Daein Teaching Hospital,11.4631048,26.1254655,El Daein,East Darfur
1067,صيدلية فارما 2,pharmacy,,7151275752,nodes,POINT (32.460186 15.5960627),Pharma 2 Pharmacy,15.5960627,32.460186,Omdurman,Khartoum
1068,مستشفى عطبرة التشخيصي,hospital,,12000277891,nodes,POINT (33.9759166 17.7007231),Atbara Diagnostic Hospital,17.7007231,33.9759166,Atbara,River Nile
1069,مستشفى مروي العسكري,hospital,,10807047138,nodes,POINT (31.8280063 18.4845663),Marawi Military Hospital,18.4845663,31.8280063,Merowe,Northern
1070,مستشفى الوفاق القطري,hospital,,10773946205,nodes,POINT (30.8067732 18.1698631),Al Wefaq Qatari Hospital,18.1698631,30.8067732,Ad Dabbah,Northern
1071,,clinic,,11924827669,nodes,POINT (30.419702 20.7487161),,20.7487161,30.419702,Argo,Northern
1072,عياده الاستاذ,clinic,,11924519369,nodes,POINT (30.2657032 20.0447326),Professor's clinic,20.0447326,30.2657032,Argo,Northern
1073,سوق شقي,clinic,,11891428269,nodes,POINT (28.0839702 9.914031),naughty market,9.914031,28.0839702,Al Mijlad,West Kordofan
1074,النعام,clinic,,11891428369,nodes,POINT (28.467549 9.7144516),Ostrich,9.7144516,28.467549,Al Mijlad,West Kordofan
1075,Dentistry Educational Clinics,dentist,,11871658477,nodes,POINT (32.4789176 15.6151166),Dentistry Educational Clinics,15.6151166,32.4789176,Omdurman,Khartoum
1076,Dentistry Educational Clinics - Karary Uni.,dentist,,11871658478,nodes,POINT (32.4788332 15.614848),Dentistry Educational Clinics - Karary Uni.,15.614848,32.4788332,Omdurman,Khartoum
1077,صيدلية ابتسام,pharmacy,,7245944180,nodes,POINT (32.4753113 15.6185627),Ebtessam Pharmacy,15.6185627,32.4753113,Omdurman,Khartoum
1078,صيدلية ضحى,pharmacy,,11871651571,nodes,POINT (32.4706798 15.6075029),Doha Pharmacy,15.6075029,32.4706798,Omdurman,Khartoum
1079,Al E'qaidat Medical Clinic,clinic,,11871658472,nodes,POINT (32.4010879 15.511063),Al E'qaidat Medical Clinic,15.511063,32.4010879,Khartoum,Khartoum
1080,صيدلية محمد سعيد,pharmacy,الخرطوم,49224499,nodes,POINT (32.4661178 15.6069512),Mohammed Saeed Pharmacy,15.6069512,32.4661178,Omdurman,Khartoum
1081,Portsudan Main Hospital,hospital,,6009206186,nodes,POINT (37.2160106 19.6198118),Portsudan Main Hospital,19.6198118,37.2160106,Port Sudan,Red Sea
1082,صيدلية الكدادة,pharmacy,,7021326303,nodes,POINT (32.4596484 15.5935856),Al-Kaddada Pharmacy,15.5935856,32.4596484,Omdurman,Khartoum
1083,صيدلية بريفليج,pharmacy,,7129520704,nodes,POINT (32.4316864 15.5593128),Privilege Pharmacy,15.5593128,32.4316864,Omdurman,Khartoum
1084,مستشفى كريمة,hospital,,10807062676,nodes,POINT (31.8454635 18.5498206),Karima Hospital,18.5498206,31.8454635,Kuraymah,Northern
1085,مستشفى مروي التخصصي,hospital,,10807066168,nodes,POINT (31.8387922 18.4841833),Marawi Specialized Hospital,18.4841833,31.8387922,Merowe,Northern
1086,Al Badai'e Pharmacy,pharmacy,,11871656874,nodes,POINT (32.4650112 15.6080729),Al Badai'e Pharmacy,15.6080729,32.4650112,Omdurman,Khartoum
1087,Al Badai'e Clinic,clinic,,11871656875,nodes,POINT (32.4650309 15.6081711),Al Badai'e Clinic,15.6081711,32.4650309,Omdurman,Khartoum
1088,Habbat Al Baraka Pharmacy,pharmacy,,11871656879,nodes,POINT (32.4139751 15.5405652),Habbat Al Baraka Pharmacy,15.5405652,32.4139751,Khartoum,Khartoum
1089,Karary University Dentistry Clinics,dentist,,11871656881,nodes,POINT (32.4790455 15.6153791),Karary University Dentistry Clinics,15.6153791,32.4790455,Omdurman,Khartoum
1090,مشرحة الجامعة,doctors,,11871657684,nodes,POINT (32.4781183 15.615994),University morgue,15.615994,32.4781183,Omdurman,Khartoum
1091,Obs,hospital,,11871657685,nodes,POINT (32.4836118 15.6164921),Obs,15.6164921,32.4836118,Omdurman,Khartoum
1092,The Military Hospital (- Omdurman,hospital,,11871657770,nodes,POINT (32.4842813 15.6168332),The Military Hospital (- Omdurman,15.6168332,32.4842813,Omdurman,Khartoum
1093,Ard,pharmacy,,11871657772,nodes,POINT (32.4238155 15.5323114),Ard,15.5323114,32.4238155,Khartoum,Khartoum
1094,Al Balsam Medical Clinic,clinic,,11871657774,nodes,POINT (32.4303749 15.5544393),Al Balsam Medical Clinic,15.5544393,32.4303749,Khartoum,Khartoum
1095,Sa'd Roshwan Pharmacy,pharmacy,,11871658375,nodes,POINT (32.4625928 15.6016411),Sa'd Roshwan Pharmacy,15.6016411,32.4625928,Omdurman,Khartoum
1096,مركز السليمانية غرب الصحي,,,11178221947,nodes,POINT (32.4733718 15.3124319),Sulaymaniyah West Health Center,15.3124319,32.4733718,Khartoum,Khartoum
1097,Blood Bank - Military Hospital,,,11871657780,nodes,POINT (32.4843194 15.6120112),Blood Bank - Military Hospital,15.6120112,32.4843194,Omdurman,Khartoum
1098,Dr. Ahlam Laboratory,,,11871657781,nodes,POINT (32.4686805 15.3266334),Dr. Ahlam Laboratory,15.3266334,32.4686805,Khartoum,Khartoum
1099,Al Qi,clinic,,11871658379,nodes,POINT (32.4222893 15.5288804),Al Qi,15.5288804,32.4222893,Khartoum,Khartoum
1100,Al Muhandiseen Medical Compound,clinic,,11871658470,nodes,POINT (32.4621895 15.6087513),Al Muhandiseen Medical Compound,15.6087513,32.4621895,Omdurman,Khartoum
1101,Jibail at Tina Hospital,hospital,,11871651576,nodes,POINT (32.4629285 15.2995724),Jibail at Tina Hospital,15.2995724,32.4629285,Khartoum,Khartoum
1102,مركز السليمانية غرب الصحي المرجعي,clinic,,11871656887,nodes,POINT (32.473238 15.312573),Sulaymaniyah West Health Reference Center,15.312573,32.473238,Khartoum,Khartoum
1103,Tameem Clinic,clinic,,11871657574,nodes,POINT (32.5058827 15.6682707),Tameem Clinic,15.6682707,32.5058827,Omdurman,Khartoum
1104,مستشفى عطبرة التعليمي,hospital,,12000223735,nodes,POINT (33.9772098 17.7026071),Atbara Teaching Hospital,17.7026071,33.9772098,Atbara,River Nile
1105,مستشفى عطبرة التعليمي,hospital,,12000256452,nodes,POINT (33.9771134 17.7016016),Atbara Teaching Hospital,17.7016016,33.9771134,Atbara,River Nile
1106,مستشفى علياء التخصصي,hospital,,6063439353,nodes,POINT (32.4844168 15.6173039),Alia Specialized Hospital,15.6173039,32.4844168,Omdurman,Khartoum
1107,مستشفى علياء التخصصي 2,hospital,,7039337962,nodes,POINT (32.4848481 15.6136204),Alia Specialized Hospital 2,15.6136204,32.4848481,Omdurman,Khartoum
1108,Bint Karoda Medical Lab,,,11871658398,nodes,POINT (32.469671 15.3165894),Bint Karoda Medical Lab,15.3165894,32.469671,Khartoum,Khartoum
1109,صيدلية العميد,pharmacy,,2276570416,nodes,POINT (32.5314151 15.6464445),Al Ameed Pharmacy,15.6464445,32.5314151,Omdurman,Khartoum
1110,عيادة بنج,clinic,,11635344969,nodes,POINT (28.4703751 9.7155914),Anesthesia Clinic,9.7155914,28.4703751,Al Mijlad,West Kordofan
1111,,clinic,,11559712870,nodes,POINT (27.453068 9.9747232),,9.9747232,27.453068,Al Mijlad,West Kordofan
1112,الرحلة 2,clinic,,11559720369,nodes,POINT (27.4531547 9.9746275),Trip 2,9.9746275,27.4531547,Al Mijlad,West Kordofan
1113,الرحلة,clinic,,11559720869,nodes,POINT (27.4538267 9.9799008),The journey,9.9799008,27.4538267,Al Mijlad,West Kordofan
1114,ام مرارة,clinic,,11559720969,nodes,POINT (27.5532002 10.0509872),bitter mother,10.0509872,27.5532002,Al Mijlad,West Kordofan
1115,,clinic,,11551899841,nodes,POINT (24.3270189 12.3662619),,12.3662619,24.3270189,Nyala,South Darfur
1116,مركز الوثيقة الاكتروني,clinic,,11550174269,nodes,POINT (27.6868383 10.144014),Electronic Document Center,10.144014,27.6868383,Al Mijlad,West Kordofan
1117,صيدلية الامدادات الطبية الشهداء,pharmacy,,7023083911,nodes,POINT (32.488665 15.6438148),Martyrs Medical Supplies Pharmacy,15.6438148,32.488665,Omdurman,Khartoum
1118,صيدلية ود البشير,pharmacy,,6068904556,nodes,POINT (32.4608451 15.646339),Wad Al Bashir Pharmacy,15.646339,32.4608451,Omdurman,Khartoum
1119,صيدلية ربيع العافية,pharmacy,,6824534990,nodes,POINT (32.6212614 15.6162204),Spring Wellness Pharmacy,15.6162204,32.6212614,Khartoum,Khartoum
1120,صيدلية ابو اروي,pharmacy,المايقوما,6824687155,nodes,POINT (32.6118524 15.6276391),Abu Arwa Pharmacy,15.6276391,32.6118524,Khartoum,Khartoum
1121,صيدليه دكتور رحمي,pharmacy,,8006760963,nodes,POINT (32.4950081 15.6422526),Dr. Rahmi Pharmacy,15.6422526,32.4950081,Omdurman,Khartoum
1122,مستشفى الميرم التعليمي,clinic,,11547181170,nodes,POINT (27.6900207 10.1446758),Al-Mirram Teaching Hospital,10.1446758,27.6900207,Al Mijlad,West Kordofan
1123,,pharmacy,,10685003205,nodes,POINT (32.539242 15.5463988),,15.5463988,32.539242,Khartoum,Khartoum
1124,منزل العمدة دفع الله محمدعلي,clinic,,11542972770,nodes,POINT (27.6805856 10.1476654),Mayor Dafallah Mohammed Ali's house,10.1476654,27.6805856,Al Mijlad,West Kordofan
1125,القيادة,clinic,,11542980469,nodes,POINT (27.6890219 10.1400728),Leadership,10.1400728,27.6890219,Al Mijlad,West Kordofan
1126,الزرافة البيردة,clinic,,11540038769,nodes,POINT (27.8761485 10.2866032),The white giraffe,10.2866032,27.8761485,Al Mijlad,West Kordofan
1127,منزل ال عيسى النور,clinic,,11540038770,nodes,POINT (27.8786615 10.2873538),The house of Issa Al Noor,10.2873538,27.8786615,Al Mijlad,West Kordofan
1128,مركز البقعة لغسيل الكلى,hospital,,7245677450,nodes,POINT (32.482415 15.6410736),Baqaa Dialysis Center,15.6410736,32.482415,Omdurman,Khartoum
